"Fixture_id","Home_id","Away_id","Referee","Date","Month","Year","Venue_id","Match_Status","League_id","league_round","Season","H_Goals","A_Goals"
878029,547,724,Ricardo De Burgos,15,10,2022,1478,FT,140,Regular Season - 9,2022,1,1
878030,533,727,Pablo González,17,10,2022,1482,FT,140,Regular Season - 9,2022,2,0
878031,543,723,Alejandro Muñiz,16,10,2022,1489,FT,140,Regular Season - 9,2022,3,1
878032,530,728,Javier Iglesias,18,10,2022,19217,FT,140,Regular Season - 10,2022,1,1
878033,529,533,Carlos del Cerro,20,10,2022,18630,FT,140,Regular Season - 10,2022,3,0
878034,797,541,Jesús Gil,19,10,2022,1473,FT,140,Regular Season - 10,2022,0,3
878035,536,532,César Soto,18,10,2022,1494,FT,140,Regular Season - 10,2022,1,1
878036,723,547,Guillermo Cuadra,20,10,2022,19216,FT,140,Regular Season - 10,2022,3,2
878037,546,531,José Munuera,18,10,2022,1476,FT,140,Regular Season - 10,2022,2,2
878038,724,543,Antonio Mateu,19,10,2022,11915,FT,140,Regular Season - 10,2022,0,0
878039,720,538,Valentín Pizarro,19,10,2022,1492,FT,140,Regular Season - 10,2022,4,1
878040,548,798,Miguel Ortiz,19,10,2022,1491,FT,140,Regular Season - 10,2022,1,0
878041,727,540,Mario Melero,20,10,2022,1486,FT,140,Regular Season - 10,2022,1,0
878042,538,546,Pablo González,24,10,2022,1467,FT,140,Regular Season - 11,2022,1,1
878043,541,536,Alejandro Hernández,22,10,2022,1456,FT,140,Regular Season - 11,2022,3,1
878044,547,727,Juan Pulido,23,10,2022,1478,FT,140,Regular Season - 11,2022,1,1
878045,529,531,Juan Martínez,23,10,2022,18630,FT,140,Regular Season - 11,2022,4,0
878046,543,530,Jesús Gil,23,10,2022,1489,FT,140,Regular Season - 11,2022,1,2
878047,540,797,José Munuera,23,10,2022,1474,FT,140,Regular Season - 11,2022,2,2
878048,532,798,José Sánchez,22,10,2022,1497,FT,140,Regular Season - 11,2022,1,2
878049,728,724,Alejandro Muñiz,22,10,2022,1488,FT,140,Regular Season - 11,2022,5,1
868086,66,33,A. Taylor,6,11,2022,495,FT,39,Regular Season - 15,2022,3,1
868087,49,42,M. Oliver,6,11,2022,519,FT,39,Regular Season - 15,2022,0,1
868088,45,46,D. Coote,5,11,2022,8560,FT,39,Regular Season - 15,2022,0,2
868089,63,35,T. Harrington,5,11,2022,546,FT,39,Regular Season - 15,2022,4,3
868090,50,36,D. England,5,11,2022,555,FT,39,Regular Season - 15,2022,2,1
868091,65,55,A. Marriner,5,11,2022,566,FT,39,Regular Season - 15,2022,2,2
868092,41,34,S. Attwell,6,11,2022,585,FT,39,Regular Season - 15,2022,1,4
868093,47,40,A. Madley,6,11,2022,593,FT,39,Regular Season - 15,2022,1,2
868094,48,52,P. Tierney,6,11,2022,598,FT,39,Regular Season - 15,2022,1,2
868095,39,51,G. Scott,5,11,2022,600,FT,39,Regular Season - 15,2022,2,3
871600,98,95,M. Vernice,5,11,2022,632,FT,61,Regular Season - 14,2022,4,2
871601,77,116,T. Léonard,5,11,2022,634,FT,61,Regular Season - 14,2022,1,2
871602,99,82,M. Bollengier,6,11,2022,644,FT,61,Regular Season - 14,2022,1,1
871603,97,85,B. Bastien,6,11,2022,656,FT,61,Regular Season - 14,2022,1,2
871604,79,94,J. Hamel,6,11,2022,19207,FT,61,Regular Season - 14,2022,1,1
871605,84,106,J. Stinat,6,11,2022,663,FT,61,Regular Season - 14,2022,1,0
871606,81,80,F. Letexier,6,11,2022,12678,FT,61,Regular Season - 14,2022,1,0
871607,93,83,R. Buquet,6,11,2022,674,FT,61,Regular Season - 14,2022,1,0
871608,96,91,B. Millot,6,11,2022,682,FT,61,Regular Season - 14,2022,0,2
871609,110,108,P. Gaillouste,4,11,2022,684,FT,61,Regular Season - 14,2022,1,1
878062,530,540,Juan Pulido,6,11,2022,19217,FT,140,Regular Season - 13,2022,1,1
878063,543,536,José Sánchez,6,11,2022,1489,FT,140,Regular Season - 13,2022,1,1
878064,538,727,Jorge Figueroa,5,11,2022,1467,FT,140,Regular Season - 13,2022,1,2
878065,548,532,José Munuera,6,11,2022,1491,FT,140,Regular Season - 13,2022,1,1
878066,728,541,Juan Martínez,7,11,2022,1488,FT,140,Regular Season - 13,2022,3,2
878067,547,531,Valentín Pizarro,4,11,2022,1478,FT,140,Regular Season - 13,2022,2,1
878068,720,797,Ricardo De Burgos,5,11,2022,1492,FT,140,Regular Season - 13,2022,2,1
878069,533,798,Alejandro Muñiz,6,11,2022,1482,FT,140,Regular Season - 13,2022,0,2
878070,546,724,Alejandro Hernández,5,11,2022,1476,FT,140,Regular Season - 13,2022,0,0
878071,529,723,Pablo González,5,11,2022,18630,FT,140,Regular Season - 13,2022,2,0
878072,531,720,Isidro Díaz de Mera,8,11,2022,1460,FT,140,Regular Season - 14,2022,3,0
878073,797,547,Pablo González,8,11,2022,1473,FT,140,Regular Season - 14,2022,1,2
878074,540,533,Javier Iglesias,9,11,2022,1474,FT,140,Regular Season - 14,2022,0,1
878075,723,546,Alejandro Muñiz,9,11,2022,19216,FT,140,Regular Season - 14,2022,1,0
878076,798,530,Mario Melero,9,11,2022,12597,FT,140,Regular Season - 14,2022,1,0
878077,727,529,Jesús Gil,8,11,2022,1486,FT,140,Regular Season - 14,2022,1,2
878078,532,543,Miguel Ortiz,10,11,2022,1497,FT,140,Regular Season - 14,2022,3,0
878079,728,538,José Munuera,10,11,2022,1488,FT,140,Regular Season - 14,2022,0,0
878080,541,724,César Soto,10,11,2022,1456,FT,140,Regular Season - 14,2022,2,1
878081,536,548,Carlos del Cerro,9,11,2022,1494,FT,140,Regular Season - 14,2022,1,2
871272,165,176,T. Stieler,5,11,2022,702,FT,78,Regular Season - 13,2022,3,0
871273,168,182,R. Schröder,6,11,2022,699,FT,78,Regular Season - 13,2022,5,0
871274,160,192,F. Badstübner,6,11,2022,12717,FT,78,Regular Season - 13,2022,2,0
871275,164,161,D. Siebert,5,11,2022,11899,FT,78,Regular Season - 13,2022,0,3
871276,167,173,M. Petersen,5,11,2022,724,FT,78,Regular Season - 13,2022,1,3
871277,163,172,M. Jöllenbeck,4,11,2022,703,FT,78,Regular Season - 13,2022,3,1
871278,170,169,D. Aytekin,5,11,2022,698,FT,78,Regular Season - 13,2022,1,2
871279,159,157,B. Dankert,5,11,2022,694,FT,78,Regular Season - 13,2022,2,3
871280,162,174,F. Brych,5,11,2022,755,FT,78,Regular Season - 13,2022,2,1
871281,157,162,R. Hartmann,8,11,2022,700,FT,78,Regular Season - 14,2022,6,1
871282,173,160,H. Osmers,9,11,2022,738,FT,78,Regular Season - 14,2022,3,1
871283,182,170,S. Stegemann,9,11,2022,748,FT,78,Regular Season - 14,2022,2,2
871284,192,168,T. Stieler,9,11,2022,731,FT,78,Regular Season - 14,2022,1,2
871285,169,167,F. Zwayer,9,11,2022,10491,FT,78,Regular Season - 14,2022,4,2
871286,161,165,C. Dingert,8,11,2022,752,FT,78,Regular Season - 14,2022,2,0
871287,176,163,D. Schlager,8,11,2022,751,FT,78,Regular Season - 14,2022,2,1
871288,172,159,F. Willenborg,8,11,2022,750,FT,78,Regular Season - 14,2022,2,1
871289,174,164,T. Reichel,9,11,2022,741,FT,78,Regular Season - 14,2022,1,0
881900,499,492,"Maurizio Mariani, Italy",5,11,2022,879,FT,135,Regular Season - 13,2022,1,2
881901,500,503,"Antonio Giua, Italy",6,11,2022,881,FT,135,Regular Season - 13,2022,2,1
881902,511,488,"Ermanno Feliciani, Italy",5,11,2022,896,FT,135,Regular Season - 13,2022,1,0
881903,489,515,"Michael Fabbri, Italy",5,11,2022,907,FT,135,Regular Season - 13,2022,2,1
881904,514,520,"Matteo Marchetti, Italy",5,11,2022,933,FT,135,Regular Season - 13,2022,2,2
881905,498,502,"Livio Marinelli, Italy",6,11,2022,905,FT,135,Regular Season - 13,2022,0,2
881906,1579,504,"Francesco Cosso, Italy",6,11,2022,12086,FT,135,Regular Season - 13,2022,2,0
881907,496,505,"Daniele Doveri, Italy",6,11,2022,909,FT,135,Regular Season - 13,2022,2,0
881908,497,487,"Daniele Orsato, Italy",6,11,2022,910,FT,135,Regular Season - 13,2022,0,1
881909,494,867,"Francesco Fourneau, Italy",4,11,2022,928,FT,135,Regular Season - 13,2022,1,1
881910,520,489,"Antonio Rapuano, Italy",8,11,2022,894,FT,135,Regular Season - 14,2022,0,0
881911,502,514,"Federico La Penna, Italy",9,11,2022,902,FT,135,Regular Season - 14,2022,2,1
881912,504,496,"Marco Di Bello, Italy",10,11,2022,890,FT,135,Regular Season - 14,2022,0,1
881913,505,500,"Andrea Colombo, Italy",9,11,2022,907,FT,135,Regular Season - 14,2022,6,1
881914,487,1579,"Alberto Santoro, Italy",10,11,2022,910,FT,135,Regular Season - 14,2022,1,0
881915,867,499,"Gianluca Aureliano, Italy",9,11,2022,911,FT,135,Regular Season - 14,2022,2,1
881916,492,511,"Luca J. Pairetto, Italy",8,11,2022,11904,FT,135,Regular Season - 14,2022,2,0
881917,488,497,"Giovanni Ayroldi, Italy",9,11,2022,935,FT,135,Regular Season - 14,2022,1,1
881918,515,494,"Marco Piccinini, Italy",8,11,2022,939,FT,135,Regular Season - 14,2022,1,1
881919,503,498,"Davide Massa, Italy",9,11,2022,943,FT,135,Regular Season - 14,2022,2,0
946929,212,530,D. Orsato,1,11,2022,1286,FT,2,Group B - 6,2022,2,1
946930,168,569,M. Mariani,1,11,2022,699,FT,2,Group B - 6,2022,0,0
946931,40,492,T. Stieler,1,11,2022,550,FT,2,Group A - 6,2022,2,0
946932,257,194,G. Nyberg,1,11,2022,1401,FT,2,Group A - 6,2022,1,3
946933,157,505,I. Kružliak,1,11,2022,700,FT,2,Group C - 6,2022,2,0
946934,567,529,R. Petrescu,1,11,2022,438,FT,2,Group C - 6,2022,2,4
946935,228,169,S. Vinčić,1,11,2022,1293,FT,2,Group D - 6,2022,1,2
946936,81,47,S. Marciniak,1,11,2022,12678,FT,2,Group D - 6,2022,1,2
946937,541,247,S. Frappart,2,11,2022,1456,FT,2,Group F - 6,2022,5,1
946938,550,173,M. Oliver,2,11,2022,1253,FT,2,Group F - 6,2022,0,4
946939,49,620,F. Letexier,2,11,2022,519,FT,2,Group E - 6,2022,2,1
946940,489,571,Antonio Mateu,2,11,2022,907,FT,2,Group E - 6,2022,4,0
946941,50,536,O. Grinfeeld,2,11,2022,555,FT,2,Group G - 6,2022,3,1
946942,400,165,Ə. Ağayev,2,11,2022,11600,FT,2,Group G - 6,2022,1,1
946943,496,85,Carlos del Cerro,2,11,2022,909,FT,2,Group H - 6,2022,1,2
946944,4195,211,A. Taylor,2,11,2022,868,FT,2,Group H - 6,2022,1,6
881925,489,502,"Simone Sozza, Italy",13,11,2022,907,FT,135,Regular Season - 15,2022,2,1
871297,174,157,F. Zwayer,12,11,2022,741,FT,78,Regular Season - 15,2022,0,2
868101,34,49,R. Jones,12,11,2022,562,FT,39,Regular Season - 16,2022,1,0
881920,499,505,"Daniele Chiffi, Italy",13,11,2022,879,FT,135,Regular Season - 15,2022,2,3
881924,496,487,"Davide Massa, Italy",13,11,2022,909,FT,135,Regular Season - 15,2022,3,0
868096,35,45,C. Pawson,12,11,2022,504,FT,39,Regular Season - 16,2022,3,0
868097,51,66,C. Kavanagh,13,11,2022,508,FT,39,Regular Season - 16,2022,1,2
868098,36,33,P. Tierney,13,11,2022,535,FT,39,Regular Season - 16,2022,1,2
868099,40,41,S. Hooper,12,11,2022,550,FT,39,Regular Season - 16,2022,3,1
868100,50,55,P. Bankes,12,11,2022,555,FT,39,Regular Season - 16,2022,1,2
868102,65,52,J. Brooks,12,11,2022,566,FT,39,Regular Season - 16,2022,1,0
868103,47,63,M. Salisbury,12,11,2022,593,FT,39,Regular Season - 16,2022,4,3
868104,48,46,J. Gillett,12,11,2022,598,FT,39,Regular Season - 16,2022,0,2
868105,39,42,S. Attwell,12,11,2022,600,FT,39,Regular Season - 16,2022,0,2
871610,91,81,B. Bastien,13,11,2022,659,FT,61,Regular Season - 15,2022,2,3
871611,83,98,J. Pignard,13,11,2022,662,FT,61,Regular Season - 15,2022,2,2
871612,79,77,Miguel Nogueira,13,11,2022,19207,FT,61,Regular Season - 15,2022,1,0
871613,82,93,F. Batta,13,11,2022,660,FT,61,Regular Season - 15,2022,1,1
871614,80,84,E. Wattellier,11,11,2022,666,FT,61,Regular Season - 15,2022,1,1
871615,85,108,T. Léonard,13,11,2022,671,FT,61,Regular Season - 15,2022,5,0
871616,116,99,H. Ben El Hadj,12,11,2022,654,FT,61,Regular Season - 15,2022,2,1
871617,95,97,P. Gaillouste,13,11,2022,681,FT,61,Regular Season - 15,2022,1,1
871618,106,110,R. Buquet,13,11,2022,641,FT,61,Regular Season - 15,2022,2,1
871619,94,96,W. Delajod,12,11,2022,680,FT,61,Regular Season - 15,2022,2,1
871290,168,172,F. Badstübner,12,11,2022,699,FT,78,Regular Season - 15,2022,2,0
871291,160,182,D. Aytekin,13,11,2022,12717,FT,78,Regular Season - 15,2022,4,1
871292,164,169,R. Schröder,13,11,2022,11899,FT,78,Regular Season - 15,2022,1,1
871293,167,161,D. Schlager,12,11,2022,724,FT,78,Regular Season - 15,2022,1,2
871294,163,165,S. Jablonski,11,11,2022,703,FT,78,Regular Season - 15,2022,4,2
871295,170,176,F. Brych,12,11,2022,698,FT,78,Regular Season - 15,2022,0,1
871296,159,192,C. Dingert,12,11,2022,694,FT,78,Regular Season - 15,2022,2,0
871298,162,173,M. Jöllenbeck,12,11,2022,755,FT,78,Regular Season - 15,2022,1,2
881921,500,488,"Ivano Pezzuto, Italy",12,11,2022,881,FT,135,Regular Season - 15,2022,3,0
881922,511,520,"Federico Dionisi, Italy",11,11,2022,896,FT,135,Regular Season - 15,2022,2,0
881923,504,515,"Fabio Maresca, Italy",13,11,2022,890,FT,135,Regular Season - 15,2022,1,2
881926,1579,514,"Antonio Giua, Italy",13,11,2022,12086,FT,135,Regular Season - 15,2022,3,0
881927,492,494,"Giovanni Ayroldi, Italy",12,11,2022,11904,FT,135,Regular Season - 15,2022,3,2
881928,497,503,"Antonio Rapuano, Italy",13,11,2022,910,FT,135,Regular Season - 15,2022,1,1
881929,498,867,"Daniele Doveri, Italy",12,11,2022,905,FT,135,Regular Season - 15,2022,0,2
946777,42,197,Alejandro Hernández,20,10,2022,494,FT,3,Group A - 2,2022,1,0
946805,1393,217,Ə. Ağayev,13,10,2022,186,FT,3,Group D - 4,2022,3,3
946833,548,33,G. Kabakov,3,11,2022,1491,FT,3,Group E - 6,2022,0,1
946834,568,3402,F. Jović,3,11,2022,2615,FT,3,Group E - 6,2022,1,0
946835,397,637,M. Jug,3,11,2022,453,FT,3,Group F - 6,2022,2,0
946836,209,487,I. Peljto,3,11,2022,1128,FT,3,Group F - 6,2022,1,0
946839,998,651,H. Osmers,3,11,2022,19221,FT,3,Group H - 6,2022,1,0
946840,91,598,S. Gözübüyük,3,11,2022,659,FT,3,Group H - 6,2022,4,1
946841,42,783,E. Lambrechts,3,11,2022,494,FT,3,Group A - 6,2022,1,0
946842,327,197,D. Rumšas,3,11,2022,1175,FT,3,Group A - 6,2022,1,2
946843,572,611,D. Strukan,3,11,2022,1247,FT,3,Group B - 6,2022,0,2
946844,94,614,M. Al Hakim,3,11,2022,680,FT,3,Group B - 6,2022,1,1
946845,543,649,W. Collum,3,11,2022,1489,FT,3,Group C - 6,2022,3,0
946846,497,566,N. Dabanović,3,11,2022,910,FT,3,Group C - 6,2022,3,1
946847,1393,182,A. Treimanis,3,11,2022,186,FT,3,Group D - 6,2022,0,1
946848,217,375,R. Buquet,3,11,2022,1291,FT,3,Group D - 6,2022,2,1
871245,157,160,S. Stegemann,16,10,2022,700,FT,78,Regular Season - 10,2022,5,0
871246,173,159,H. Osmers,15,10,2022,738,FT,78,Regular Season - 10,2022,3,2
871247,182,165,T. Stieler,16,10,2022,748,FT,78,Regular Season - 10,2022,2,0
871248,192,170,F. Zwayer,16,10,2022,731,FT,78,Regular Season - 10,2022,3,2
871249,169,168,F. Willenborg,15,10,2022,10491,FT,78,Regular Season - 10,2022,5,1
871250,161,163,B. Cortus,15,10,2022,752,FT,78,Regular Season - 10,2022,2,2
871251,172,176,C. Dingert,15,10,2022,750,FT,78,Regular Season - 10,2022,4,1
871252,174,167,F. Badstübner,14,10,2022,741,FT,78,Regular Season - 10,2022,0,3
871253,162,164,R. Hartmann,15,10,2022,755,FT,78,Regular Season - 10,2022,0,2
871254,165,172,D. Schlager,22,10,2022,702,FT,78,Regular Season - 11,2022,5,0
871255,168,161,F. Brych,22,10,2022,699,FT,78,Regular Season - 11,2022,2,2
871256,160,162,B. Dankert,22,10,2022,12717,FT,78,Regular Season - 11,2022,2,0
871257,164,192,M. Jöllenbeck,21,10,2022,11899,FT,78,Regular Season - 11,2022,5,0
871258,167,157,S. Jablonski,22,10,2022,724,FT,78,Regular Season - 11,2022,0,2
871259,163,169,D. Siebert,22,10,2022,703,FT,78,Regular Season - 11,2022,1,3
871260,176,182,D. Aytekin,23,10,2022,751,FT,78,Regular Season - 11,2022,2,1
871261,170,173,R. Schröder,22,10,2022,698,FT,78,Regular Season - 11,2022,3,3
871262,159,174,M. Petersen,23,10,2022,694,FT,78,Regular Season - 11,2022,2,1
871263,157,164,F. Zwayer,29,10,2022,700,FT,78,Regular Season - 12,2022,6,2
871264,173,168,S. Jablonski,29,10,2022,738,FT,78,Regular Season - 12,2022,2,0
871265,182,163,H. Osmers,30,10,2022,748,FT,78,Regular Season - 12,2022,2,1
871266,192,167,F. Willenborg,30,10,2022,731,FT,78,Regular Season - 12,2022,1,1
871267,169,165,S. Stegemann,29,10,2022,10491,FT,78,Regular Season - 12,2022,1,2
871268,161,176,R. Hartmann,29,10,2022,752,FT,78,Regular Season - 12,2022,4,0
871269,172,170,T. Stieler,29,10,2022,750,FT,78,Regular Season - 12,2022,2,1
871270,174,160,C. Dingert,30,10,2022,741,FT,78,Regular Season - 12,2022,0,2
871271,162,159,T. Reichel,28,10,2022,755,FT,78,Regular Season - 12,2022,1,0
881870,499,488,"Matteo Marcenaro, Italy",15,10,2022,879,FT,135,Regular Season - 10,2022,2,1
881871,511,1579,"Antonio Rapuano, Italy",15,10,2022,896,FT,135,Regular Season - 10,2022,1,0
881872,504,489,"Davide Massa, Italy",16,10,2022,890,FT,135,Regular Season - 10,2022,1,2
881873,505,514,"Juan Luca Sacchi, Italy",16,10,2022,907,FT,135,Regular Season - 10,2022,2,0
881874,487,494,"Andrea Colombo, Italy",16,10,2022,910,FT,135,Regular Season - 10,2022,0,0
881875,867,502,"Luca Massimi, Italy",17,10,2022,911,FT,135,Regular Season - 10,2022,1,1
881876,492,500,"Francesco Cosso, Italy",16,10,2022,11904,FT,135,Regular Season - 10,2022,3,2
881877,498,497,"Marco Di Bello, Italy",17,10,2022,905,FT,135,Regular Season - 10,2022,0,1
881878,515,520,"Gianluca Manganiello, Italy",16,10,2022,939,FT,135,Regular Season - 10,2022,2,2
881879,503,496,"Maurizio Mariani, Italy",15,10,2022,943,FT,135,Regular Season - 10,2022,0,1
881880,499,487,"Rosario Abisso, Italy",23,10,2022,879,FT,135,Regular Season - 11,2022,0,2
881881,500,867,"Simone Sozza, Italy",23,10,2022,881,FT,135,Regular Season - 11,2022,2,0
881882,520,498,"Fabio Maresca, Italy",24,10,2022,894,FT,135,Regular Season - 11,2022,0,1
881883,502,505,"Paolo Valeri, Italy",22,10,2022,902,FT,135,Regular Season - 11,2022,3,4
881884,496,511,"Michael Fabbri, Italy",21,10,2022,909,FT,135,Regular Season - 11,2022,4,0
881885,489,1579,"Livio Marinelli, Italy",22,10,2022,907,FT,135,Regular Season - 11,2022,4,1
881886,497,492,"Massimiliano Irrati, Italy",23,10,2022,910,FT,135,Regular Season - 11,2022,0,1
881887,514,515,"Daniele Chiffi, Italy",22,10,2022,933,FT,135,Regular Season - 11,2022,1,0
881888,488,504,"Alberto Santoro, Italy",24,10,2022,935,FT,135,Regular Season - 11,2022,2,1
881889,494,503,"Matteo Marchetti, Italy",23,10,2022,928,FT,135,Regular Season - 11,2022,1,2
881890,520,494,"Massimiliano Irrati, Italy",30,10,2022,894,FT,135,Regular Season - 12,2022,0,0
881891,504,497,"Juan Luca Sacchi, Italy",31,10,2022,890,FT,135,Regular Season - 12,2022,1,3
881892,505,498,"Luca Massimi, Italy",29,10,2022,907,FT,135,Regular Season - 12,2022,3,0
881893,487,514,"Gianluca Manganiello, Italy",30,10,2022,910,FT,135,Regular Season - 12,2022,1,3
881894,492,488,"Antonio Rapuano, Italy",29,10,2022,11904,FT,135,Regular Season - 12,2022,4,0
881895,511,499,"Giovanni Ayroldi, Italy",30,10,2022,896,FT,135,Regular Season - 12,2022,0,2
881896,1579,500,"Luca J. Pairetto, Italy",31,10,2022,12086,FT,135,Regular Season - 12,2022,1,2
881897,515,502,"Davide Massa, Italy",30,10,2022,939,FT,135,Regular Season - 12,2022,1,2
881898,867,496,"Daniele Chiffi, Italy",29,10,2022,911,FT,135,Regular Season - 12,2022,0,1
881899,503,489,"Rosario Abisso, Italy",30,10,2022,943,FT,135,Regular Season - 12,2022,2,1
946913,571,49,S. Schärer,25,10,2022,148,FT,2,Group E - 5,2022,1,2
946914,536,400,B. Bastien,25,10,2022,1494,FT,2,Group G - 5,2022,3,0
946915,620,489,S. Marciniak,25,10,2022,412,FT,2,Group E - 5,2022,0,4
946916,247,550,S. Gözübüyük,25,10,2022,1386,FT,2,Group F - 5,2022,1,1
946917,173,541,D. Orsato,25,10,2022,738,FT,2,Group F - 5,2022,3,2
946919,85,4195,F. Zwayer,25,10,2022,671,FT,2,Group H - 5,2022,7,2
946921,569,212,M. Oliver,26,10,2022,176,FT,2,Group B - 5,2022,0,4
946922,505,567,A. Ekberg,26,10,2022,907,FT,2,Group C - 5,2022,4,0
946923,492,257,H. Meler,26,10,2022,11904,FT,2,Group A - 5,2022,3,0
946924,194,40,José Sánchez,26,10,2022,1117,FT,2,Group A - 5,2022,0,3
946925,530,168,C. Turpin,26,10,2022,19217,FT,2,Group B - 5,2022,2,2
946926,529,157,A. Taylor,26,10,2022,18630,FT,2,Group C - 5,2022,0,3
946927,47,228,D. Makkelie,26,10,2022,593,FT,2,Group D - 5,2022,1,1
946928,169,81,Jesús Gil,26,10,2022,10491,FT,2,Group D - 5,2022,2,1
946817,783,327,Y. Aranovskyi,27,10,2022,1533,FT,3,Group A - 5,2022,2,1
946818,197,42,M. Di Bello,27,10,2022,1143,FT,3,Group A - 5,2022,2,0
946819,487,397,D. Stefanski,27,10,2022,910,FT,3,Group F - 5,2022,2,1
946821,611,94,N. Simović,27,10,2022,1581,FT,3,Group B - 5,2022,3,3
946822,566,543,H. Lechner,27,10,2022,10547,FT,3,Group C - 5,2022,0,1
946823,375,1393,R. Reinshreiber,27,10,2022,1518,FT,3,Group D - 5,2022,0,2
946824,182,217,C. Pawson,27,10,2022,748,FT,3,Group D - 5,2022,1,0
946825,33,568,A. Sidiropoulos,27,10,2022,556,FT,3,Group E - 5,2022,3,0
946827,649,497,Tiago Martins,27,10,2022,615,FT,3,Group C - 5,2022,1,2
946828,637,209,E. Eskås,27,10,2022,150,FT,3,Group F - 5,2022,1,0
946829,160,553,K. Tohver,27,10,2022,12717,FT,3,Group G - 5,2022,1,1
946830,83,556,J. Kehlet,27,10,2022,662,FT,3,Group G - 5,2022,2,1
946831,598,998,João Pedro Pinheiro,27,10,2022,1406,FT,3,Group H - 5,2022,2,1
946832,651,91,E. Jorgji,27,10,2022,799,FT,3,Group H - 5,2022,1,1
878050,720,548,Jorge Figueroa,22,10,2022,1492,FT,140,Regular Season - 11,2022,1,0
878051,533,723,Ricardo De Burgos,23,10,2022,1482,FT,140,Regular Season - 11,2022,2,1
878052,531,533,Miguel Ortiz,30,10,2022,1460,FT,140,Regular Season - 12,2022,1,0
878053,797,546,César Soto,31,10,2022,1473,FT,140,Regular Season - 12,2022,0,1
878054,727,720,Guillermo Cuadra,30,10,2022,1486,FT,140,Regular Season - 12,2022,2,0
878055,723,538,Carlos del Cerro,29,10,2022,19216,FT,140,Regular Season - 12,2022,3,1
878056,724,530,José Sánchez,29,10,2022,11915,FT,140,Regular Season - 12,2022,3,2
878057,532,529,Ricardo De Burgos,29,10,2022,1497,FT,140,Regular Season - 12,2022,0,1
878058,548,543,Javier Iglesias,30,10,2022,1491,FT,140,Regular Season - 12,2022,0,2
878059,798,540,Isidro Díaz de Mera,28,10,2022,12597,FT,140,Regular Season - 12,2022,1,1
878060,536,728,Antonio Mateu,29,10,2022,1494,FT,140,Regular Season - 12,2022,0,1
878061,541,547,Mario Melero,30,10,2022,1456,FT,140,Regular Season - 12,2022,1,1
868106,42,48,"Michael Oliver, England",26,12,2022,494,FT,39,Regular Season - 17,2022,3,1
868107,66,40,"Paul Tierney, England",26,12,2022,495,FT,39,Regular Season - 17,2022,1,3
868108,55,47,"David Coote, England",26,12,2022,10503,FT,39,Regular Season - 17,2022,2,2
868109,49,35,"Simon Hooper, England",27,12,2022,519,FT,39,Regular Season - 17,2022,2,0
868110,52,36,"Andy Madley, England",26,12,2022,525,FT,39,Regular Season - 17,2022,0,3
868111,45,39,"Craig Pawson, England",26,12,2022,8560,FT,39,Regular Season - 17,2022,1,2
868112,63,50,"Stuart Attwell, England",28,12,2022,546,FT,39,Regular Season - 17,2022,1,3
868113,46,34,"Jarred Gillett, Australia",26,12,2022,547,FT,39,Regular Season - 17,2022,0,3
868114,33,65,"Anthony Taylor, England",27,12,2022,556,FT,39,Regular Season - 17,2022,3,0
868115,41,51,"Robert Jones, England",26,12,2022,585,FT,39,Regular Season - 17,2022,1,3
868116,35,52,"Andre Marriner, England",31,12,2022,504,FT,39,Regular Season - 18,2022,0,2
868117,51,42,"Anthony Taylor, England",31,12,2022,508,FT,39,Regular Season - 18,2022,2,4
868118,36,41,"Graham Scott, England",31,12,2022,535,FT,39,Regular Season - 18,2022,2,1
868119,40,46,"Craig Pawson, England",30,12,2022,550,FT,39,Regular Season - 18,2022,2,1
868120,50,45,"Andy Madley, England",31,12,2022,555,FT,39,Regular Season - 18,2022,1,1
868121,34,63,"Simon Hooper, England",31,12,2022,562,FT,39,Regular Season - 18,2022,0,0
868124,48,55,"England Darren, England",30,12,2022,598,FT,39,Regular Season - 18,2022,0,2
868125,39,33,"Robert Jones, England",31,12,2022,600,FT,39,Regular Season - 18,2022,0,1
871620,98,77,J. Stinat,28,12,2022,632,FT,61,Regular Season - 16,2022,1,0
871621,108,91,M. Bollengier,28,12,2022,636,FT,61,Regular Season - 16,2022,2,3
871622,99,79,F. Letexier,28,12,2022,644,FT,61,Regular Season - 16,2022,0,2
871623,97,82,W. Delajod,29,12,2022,656,FT,61,Regular Season - 16,2022,0,2
871624,84,116,B. Millot,29,12,2022,663,FT,61,Regular Season - 16,2022,0,0
871625,81,96,J. Pignard,29,12,2022,12678,FT,61,Regular Season - 16,2022,6,1
871626,85,95,C. Turpin,28,12,2022,671,FT,61,Regular Season - 16,2022,2,1
871627,106,80,B. Dechepy,28,12,2022,641,FT,61,Regular Season - 16,2022,2,4
871628,93,94,H. Ben El Hadj,29,12,2022,674,FT,61,Regular Season - 16,2022,3,1
871629,110,83,S. Frappart,28,12,2022,684,FT,61,Regular Season - 16,2022,0,0
878082,530,797,"Guillermo Cuadra Fernandez, Spain",29,12,2022,19217,FT,140,Regular Season - 15,2022,2,0
878083,529,540,"Antonio Mateu, Spain",31,12,2022,18630,FT,140,Regular Season - 15,2022,1,1
878084,538,536,"Ricardo De Burgos Bengoetxea, Spain",30,12,2022,1467,FT,140,Regular Season - 15,2022,1,1
878085,546,798,"Javier Alberola Rojas, Spain",30,12,2022,1476,FT,140,Regular Season - 15,2022,2,0
